KD_Akari_8x8_V1-B61-P4,1,61,4,8,8,22,.......#..3.....1..#.......2.#.2..2........#.1...##......2......,0010000010010000001000010100101000010000001000010000010010100000
KD_Akari_8x8_V1-B61-P5,1,61,5,8,8,22,....#..#....#...#1...#.2.2...#......#....2#......#1...2...#..1..,1000010001000001000010100010000001000100100010000001000101000010
KD_Akari_8x8_V1-B61-P6,1,61,6,8,8,22,.#.1#.2.........1.2..2.##......##......##.#..#.#.........#.2#.#.,1010010100000000010010100010000000000100000000000001000010100101
KD_Akari_8x8_V1-B61-P7,1,61,7,8,8,22,..#..2...2....2..0#..01..................#1..2#..1....#...#..#..,0100101000100001000000000000001000000100100100000000010001000010
KD_Akari_8x8_V1-B61-P8,1,61,8,8,8,22,#.#...................2..01..#....#.........3.....1...2.1.#.2...,0100010000000010001000000000001010001000001001000000100101010010
KD_Akari_8x8_V1-B61-P9,1,61,9,8,8,22,..........2..#...#....3....2#......1#....3....#...#..2..........,0010000001001010000100010010001001000100100100000100101000100000
KD_Akari_8x8_V1-B61-P10,1,61,10,8,8,23,........1......#..2..#...##..11..20..#2...2..#.....#2...........,1000000000000100010100100000100010000001010000100010010000001000
KD_Akari_8x8_V1-B61-P11,1,61,11,8,8,23,#...2......1#..........1.2..3#....#2..2.#..........1#......#...0,0001010001000001000010001001001001001001000001000010001010001000
KD_Akari_8x8_V1-B61-P12,1,61,12,8,8,23,...........#2.....2##1..1......#1......#..#002.....12...........,0000100000100100100000010010000000000100100000010010010000001000
KD_Akari_8x8_V1-B61-P13,1,61,13,8,8,23,1#..#1.#.......0#..2....1....#....1....#....2..##.......#.##..#1,0001001010000000001001000001000110001000001001000000000101001000
KD_Akari_8x8_V1-B61-P14,1,61,14,8,8,23,..........1#1#.....##...#1....0###....11...##.....0#1#..........,0000100001000010100000010010000000000100010000011000001000001000
KD_Akari_8x8_V1-B61-P15,1,61,15,8,8,23,.....1.....3....1...#.....2##.3..2.###.....#...1....3.....#.....,0001001010001000000100000100010100100010100010000001000101001000
KD_Akari_8x8_V1-B61-P16,1,61,16,8,8,23,.....##....4......2.....#..##..##..##..1.....#......4....##.....,0001000100101000100100000100001000100100000010010001010010001000
KD_Akari_8x8_V1-B61-P17,1,61,17,8,8,23,.............2...1....3.##.11..##..1#.##.#....2...2.............,0000010000010010100010010010001001000100100100010100001000100000
KD_Akari_8x8_V1-B61-P18,1,61,18,8,8,23,...###..........#..3....#....2.##.2....#....3..#..........###...,1000000100010000001001000001001001001000001001000000100010000001
KD_Akari_8x8_V1-B61-P19,1,61,19,8,8,23,.1..3................2....2##......#1#....#................2..1.,1001010000001000001000100000010000100001010010000001000000100100
KD_Akari_8x8_V1-B61-P20,1,61,20,8,8,23,....0...#1.........#..2...1....1..#.3.....2...3....1#1...1.....#,0100001000010000001001010000100000010010010010010010001010001000
KD_Akari_8x8_V1-B61-P21,1,61,21,8,8,23,..1..#..1......#.#....2..3....#...3..2..........1......#........,1001000100000010000001001010000101001010001000000000010010000000
KD_Akari_8x8_V1-B61-P22,1,61,22,8,8,23,...#.#.......1..2#..#.....2....1#....2.....#..#2..1.......2.#...,0100101010000001001001001001000000001001001001001000000101010010
KD_Akari_8x8_V1-B61-P23,1,61,23,8,8,23,.........10..#1.###..1##................#1#..1##.#2..##.........,0000010010000001000000000000010001000000000010001001000100100000
KD_Akari_8x8_V1-B61-P24,1,61,24,8,8,23,...##.....3........#..3.#....#.##.#....0.3..2........#.....#2...,0010001010010000001001010000101001010000101001000000100101000100
KD_Akari_8x8_V1-B62-P1,1,62,1,8,8,23,#.....#...1.....3..11........#.......#2....2.3..1..#...........#,0000100110010000010001001000001000010000000010100010010010000000
KD_Akari_8x8_V1-B62-P2,1,62,2,8,8,23,..#..#...2....3....12......................2#....#....#...#..#..,0101001010001001001000100000100000010000010001000001000001001010
KD_Akari_8x8_V1-B62-P3,1,62,3,8,8,23,...#....#...21....2#.....2............2.....#1....2#...#....3...,1000100000100010010010001000010000010001001000100100100000010100
KD_Akari_8x8_V1-B62-P4,1,62,4,8,8,23,..1.##..........0......1#..#1......#1..12......#..........#2.1..,1001000100000010000010000010000110000100010000000001000010001001
KD_Akari_8x8_V1-B62-P5,1,62,5,8,8,23,#....2..0.......#2....1........#...........2....#...##.2...1...#,0100001000000100001000010100000000010000100000010001001010000100
KD_Akari_8x8_V1-B62-P6,1,62,6,8,8,23,....##..........#..3....#....2....2....#....3..#..........##....,1000000100010000001001000001001001001000001001000000100010000001
KD_Akari_8x8_V1-B62-P7,1,62,7,8,8,23,....0#...2....4.#.2..#..#..............#..#..2.#.#....2...2#....,0100001010000101000100100010000000000100010010001010000101000010
KD_Akari_8x8_V1-B62-P8,1,62,8,8,8,23,##...#.....3.2.........#.2#.3...........0...2#.....#.....#1.....,0001000100101010010000001001010000001000001000010100100010010000
KD_Akari_8x8_V1-B62-P9,1,62,9,8,8,23,...........1#....1....#..11..#1..##..2#..#....2....00...........,0001000001000010000001001001000100001000000001000100001000100000
KD_Akari_8x8_V1-B62-P10,1,62,10,8,8,23,#......1..3..1.....3#.....2..2....0..1..0......#.........#1..##.,0000100001010001001001001001001000000000000001000010000010001001
KD_Akari_8x8_V1-B62-P11,1,62,11,8,8,23,..1.......#..3...1....#0...2#......11...0#....0...1..#.......1..,0100010000001010100100000010001001000100000100000100100110000010
KD_Akari_8x8_V1-B62-P12,1,62,12,8,8,23,.#.........0...12..#...#.#..#......4..2.#...2..#2...#.........2.,1000000100000100010010001001001000101001000100000100001010000001
KD_Akari_8x8_V1-B62-P13,1,62,13,8,8,23,..........3..2.2#2.#..#......2....#......4..3.###.3..2..........,1000000001010010001001010001001001001000101001000100100100100000
KD_Akari_8x8_V1-B62-P14,1,62,14,8,8,23,.....1....1#....3.#..##....##.2..#.##....##..2.#....2#....2.....,0010001010001000010100001000010100100000000010100010000101001000
KD_Akari_8x8_V1-B62-P15,1,62,15,8,8,23,.#0..##...........#..4...2....3..#....#...3..1...........##..##.,0000000000000100010010101000010100100000010000100010000000010000
KD_Akari_8x8_V1-B62-P16,1,62,16,8,8,23,.##..........3..#.2...3.#.#..#..............12.#...1.......#1..#,1000010000100010010001010000100000000100000100101000000100100100
KD_Akari_8x8_V1-B62-P17,1,62,17,8,8,23,.#.0.......#...2...........#0.1101.1#...........2...1.......#.2.,1000000101001000000000010000000000100010000010000100000010000101
KD_Akari_8x8_V1-B62-P18,1,62,18,8,8,23,.3.#.2...........#..1...##............11...#..2...........1.#.#.,1010101001000000000100010000000000000100010010010000001010010000
KD_Akari_8x8_V1-B62-P19,1,62,19,8,8,23,1..0#..1.........0....2...1..#....2..2...2....#.........1..#0..#,0100001000100000000001011001000001001010001000000000010001000010
KD_Akari_8x8_V1-B62-P20,1,62,20,8,8,23,..##...............3...#.....2.##.2.....#...3...............##..,1000000100010000001001000001001001001000001001000000100010000001
KD_Akari_8x8_V1-B62-P21,1,62,21,8,8,23,.#.............1#...3.....3...#..4...2.....1...##.............#.,1000000100001000001001000100100110100010010001000001000010000001
KD_Akari_8x8_V1-B62-P22,1,62,22,8,8,24,.2.##.3....#1............##..1#.................#1....2#...0#...,0010010101000010000010001001000000000100000000100010000010000010
KD_Akari_8x8_V1-B62-P23,1,62,23,8,8,24,.......#.3..1.....#...3..#............##.3..#...#.....201..0...#,0100000000100010010010010000001001000000101000100000100001000010
KD_Akari_8x8_V1-B62-P24,1,62,24,8,8,24,....#.....3.#2.#1..#....#..........3..##..2........22.#........#,0010010010010010001000010001000001001000100100000010010100001000
KD_Akari_8x8_V1-B63-P1,1,63,1,8,8,24,.........11..##..#..2.#...#..........3...#.#..3..2#..##.........,0100000000001000001001000101000000001010001001011001000001000000
KD_Akari_8x8_V1-B63-P2,1,63,2,8,8,24,......1.#.4........#.......1.....1..#..2.........10...1#....#..#,0010000101010000001010000000010010010010000000010000100001000010
KD_Akari_8x8_V1-B63-P3,1,63,3,8,8,24,.........11..02.#......2...##......##...3......2.##..12.........,0000100010010001000000100010010010000001010000001000100100000010
KD_Akari_8x8_V1-B63-P4,1,63,4,8,8,24,......1.1#....0....3.........#....2.........3....0....#1.#......,1000000100010000001001000001001001001000001001000000100010000001
KD_Akari_8x8_V1-B63-P5,1,63,5,8,8,24,.........2.11.#....#.....2...12..##...#.....0....#.21.#.........,0000001000100100010000101000100100010000010000100010010000010000
KD_Akari_8x8_V1-B63-P6,1,63,6,8,8,24,1......#.3....#...#..2...........3.##.3....#0...#2....##........,0100000000100000010010100001000010100101010000100001000001000000
KD_Akari_8x8_V1-B63-P7,1,63,7,8,8,24,...........11......#2...#......#..3..#...#....2..1....1.........,0000100000100001100001000000100001010010101000010000010001000000
KD_Akari_8x8_V1-B63-P8,1,63,8,8,8,24,...#........4.#....#..##.2......#.....#1#.1#.2...........1....#.,0010100000010101010010001000000100010000010000100000010010010001
KD_Akari_8x8_V1-B63-P9,1,63,9,8,8,24,#...#.......#.#...2..4...###........##2...4..1...3.#.......#...#,0001001000100100010010101000010000100001010100100010100001000100
KD_Akari_8x8_V1-B63-P10,1,63,10,8,8,24,.........4....1..........#....0.........#.2..#.#..#..1..#..##..1,0100000010100001010000000000100000000100010100101000000100100100
KD_Akari_8x8_V1-B63-P11,1,63,11,8,8,24,...........#1.......1....12...#..1...21....#.......#1...........,0000100001000010001001001001000000001001010001000010001000001000
KD_Akari_8x8_V1-B63-P12,1,63,12,8,8,24,...0#............#.#2.#...#..#...2....3...........2..3..........,0100001000001000001001000101001010000101001000000100101000000100
KD_Akari_8x8_V1-B63-P13,1,63,13,8,8,24,...........#1.......2....11...#..0...#2....#.......#2...........,0000100001000010001001001000100000010001001000100100010000001000
KD_Akari_8x8_V1-B63-P14,1,63,14,8,8,24,#..##..#...#1....1....1...#..#....0..1...1....0....2#...#..#0..1,0100001000100100000000000100001000001001100100000010010001000010
KD_Akari_8x8_V1-B63-P15,1,63,15,8,8,24,....#..#2......#..1....#....4......3....0....1..#......2#..#....,1000001000100000100010000001010001001000000100010000010000100001
KD_Akari_8x8_V1-B63-P16,1,63,16,8,8,24,..#......1..3.#....#........3#....##........4....3.#..2......#..,0100001000010100001010000001001001001000000101001010100101000010
KD_Akari_8x8_V1-B63-P17,1,63,17,8,8,24,.2....#.........#.1..#.0..1..#....#..#..0.#..3.#.........#....#.,1010000100000100010000001001000000000001000010100000010010100001
KD_Akari_8x8_V1-B63-P18,1,63,18,8,8,24,...2.#...2.......1....3....#.....1.....#......#1..........##....,0100101010010000000001010100001000010000001000000000000101000010
KD_Akari_8x8_V1-B63-P19,1,63,19,8,8,24,.1.......#.#..#1....2.....#...4..3...#.....#....0#..3.#.......#.,1000000100101000000100100100010100100010010010000001010001000000
KD_Akari_8x8_V1-B63-P20,1,63,20,8,8,24,..............#2..2..#...#.#....3..#...0.......1#.......#..2...#,0000000100000100010100011000001001000100100000000000000100101000
KD_Akari_8x8_V1-B63-P21,1,63,21,8,8,24,..1..0..................1#....##.1....3...1..4............1..#..,0100000100000010100000000010000000000101010010100000010010010000
KD_Akari_8x8_V1-B63-P22,1,63,22,8,8,24,#..#..0##..0..................1111..................#..#1#..2..#,0010100001000001000000101000000000000001010000001000001000010100
KD_Akari_8x8_V1-B63-P23,1,63,23,8,8,24,.....2.........#..#.##........3..3........##.3..#.........#.....,0000100100000100010100100000010110100000010010100000010010010000
KD_Akari_8x8_V1-B63-P24,1,63,24,8,8,25,.....#...4..#.4.#...#....##..........1#....#...#.3.#..4...#.....,0100001010100101010000101001000000001000010000100010010101000010
KD_Akari_8x8_V1-B64-P1,1,64,1,8,8,25,.#..10.........#0.......1..#1......0#..1.......1#.........02..#.,1001000101000000000010000010000110000100000000100001000010001001
KD_Akari_8x8_V1-B64-P2,1,64,2,8,8,25,....##....2.....#...3.2.1.#..........2.#.2.#...1.....#....1#....,0010001010001000001001010100100000010010101001000001000101000100
KD_Akari_8x8_V1-B64-P3,1,64,3,8,8,25,...#..2.1.......1........22..........#2........#.......#.1..0...,1000010000000010001000001001000001000001000000100000010000100001
KD_Akari_8x8_V1-B64-P4,1,64,4,8,8,25,10....1.........#.##.....#...........1##.2...1...#.3.2..........,0001000110000000010000100000010001000000100100100010100100000100
KD_Akari_8x8_V1-B64-P5,1,64,5,8,8,25,1#.....#.1....1#...#.........3....3.........2...##....#.#.....##,0000001010010000001001000000101001010000001001000000100101000000
KD_Akari_8x8_V1-B64-P6,1,64,6,8,8,25,#.....1##....#...3.2.........1....2.........3.2...1....###.....#,0001000001000010101001000001000001001000001001010000100000000010
KD_Akari_8x8_V1-B64-P7,1,64,7,8,8,25,....2......#..3...4..#...#..#.#....#...11........2.2.........#..,0001001000101001010100101010010001000010000100001000100001000001
KD_Akari_8x8_V1-B64-P8,1,64,8,8,8,25,#......1.##...#.....3.#...2..........2...2.#.....1...##.#......1,0000001000001000001001000100100000010010101001000001000101000000
KD_Akari_8x8_V1-B64-P9,1,64,9,8,8,25,.........##..22.1......1..#..#...........#.21.#.#..#1..#........,0000001010001001000001000100001000010000101001010100001000001000
KD_Akari_8x8_V1-B64-P10,1,64,10,8,8,25,1............##1#..2........#1....1#........2..10##............2,0000000110000000001001000001000110001000001001000000000100000010
KD_Akari_8x8_V1-B64-P11,1,64,11,8,8,25,#......#....1.......2....11..........11....1.......2....#......#,0000100001000010001001001000100000010001010001000010001000010000
KD_Akari_8x8_V1-B64-P12,1,64,12,8,8,25,.....###....21.............21....#....2.1#1....##.......#..#0...,0000100000010010010000000010010010010001000000100010000001000001
KD_Akari_8x8_V1-B64-P13,1,64,13,8,8,25,...#1...2.2..3.#..................11##..................#..#2..#,1000010001010010000001000010000010000001000100000000100000100100
KD_Akari_8x8_V1-B64-P14,1,64,14,8,8,25,.##..11...#..#..0......#..0..1....2..#..#......#..2..#...##..#1.,1000100100000000000001000000000110010010001000000100000010000001
KD_Akari_8x8_V1-B64-P15,1,64,15,8,8,25,.........13......#.#.......#.3....3.#.......#.#......#2.........,0010000010010000001001000000101001010000001001000000100100000010
KD_Akari_8x8_V1-B64-P16,1,64,16,8,8,25,...........#.4...3.#.......####..####.......#.4...4.#...........,0000010001001010001001000100000010000010001001010101001000100000
KD_Akari_8x8_V1-B64-P17,1,64,17,8,8,25,.........2.....#..3..3.#...#1....2...#....#3.###.......1.##.....,0100000000000100010100100010010010010001010010000001000000000001
KD_Akari_8x8_V1-B64-P18,1,64,18,8,8,25,......#.0..1.0...#1..2........2..1........#..#3...2.#..3.1......,0100000000100000000010100100000000000010100000010101001000000001
KD_Akari_8x8_V1-B64-P19,1,64,19,8,8,25,1.#..#.1..#..1...11..11...................1##1.....00......##...,0100001000001000100100010000010000100000000000100100000000100100
KD_Akari_8x8_V1-B64-P20,1,64,20,8,8,25,#..#1..#...........1....1....2.#2.2....#....#...........#..#2..#,0010010000010000100000010000101001010000100000010000100000100100
KD_Akari_8x8_V1-B64-P21,1,64,21,8,8,25,.....#2.1....#..1#..3.....#..........1.....2..##..#....2.##.....,1000000100001010001001001000100000010000001001000100001000000001
KD_Akari_8x8_V1-B64-P22,1,64,22,8,8,25,.....12....0.......##.#......3....#......2.#1.......#....21.....,0000100101000010001001000000101000010000001001000100000010010000
KD_Akari_8x8_V1-B64-P23,1,64,23,8,8,25,........1..#2..#..........#..#...11..12..........3....#....##...,1000000000100100000010000100001000010001000001001010000001000010
KD_Akari_8x8_V1-B64-P24,1,64,24,8,8,25,..1...#..3....#.....#2...2............1...20.....#....3..#...#..,0100100010000100010000100010000000001000010000100010000100010010
KD_Akari_8x8_V1-B65-P1,1,65,1,8,8,25,..#......3.4..#.....#..3..#...#..#...3..#..1.....3..2.#......#..,0101000010101001000100100100010100001010010000001001010001000010
KD_Akari_8x8_V1-B65-P2,1,65,2,8,8,25,.1........##...2...1..#......##..#2......3..1...#...##........3.,0000000101000010001001000000100000010000101001000100001000000101
KD_Akari_8x8_V1-B65-P3,1,65,3,8,8,25,........3......1.#....#....11......11....1....0.#......1........,1000000001000000100010010010001001000100000100000000100000000001
KD_Akari_8x8_V1-B65-P4,1,65,4,8,8,25,......#.1..2......3..#.....##.4..3.##.....#..#......3..0.0......,1000000000100100010100100000010110100010010010000010010000001000
KD_Akari_8x8_V1-B65-P5,1,65,5,8,8,25,..1#0#...3....3...#..#..0......#..2..0............#..#.....21...,0100001010000101010010000010000000000001001000001001001000100100
KD_Akari_8x8_V1-B65-P6,1,65,6,8,8,25,#......#...#.4...2............#..#............2...4.#...#......#,0000010001001010000001000100000110000010001000000101001000100000
KD_Akari_8x8_V1-B65-P7,1,65,7,8,8,25,.##..#.........2#...2..#..#..........1..#..2...#2.........#..##.,1000100100000010001001001000100000010001001001000100000010010001
KD_Akari_8x8_V1-B65-P8,1,65,8,8,8,26,1..##.....2#1................2..........0.#.3...1.#....#..##....,0010000110000100001000000000101001000000000101000000100010000001
KD_Akari_8x8_V1-B65-P9,1,65,9,8,8,26,..1..........1.###.........2................110...2..##.1#......,0100000110000010000100000100100000000100001000001000100100100000
KD_Akari_8x8_V1-B65-P10,1,65,10,8,8,26,2..###.#.....#...............3.2#..11..........#..2.....1#...#..,0100000010000001000001000000101000100001000001001001000000100001
KD_Akari_8x8_V1-B65-P11,1,65,11,8,8,26,.#..........2..#1....#.........22#...1...#.#........3....1.#....,1000100001000100000100011000000000001001100000100001010000101000
KD_Akari_8x8_V1-B65-P12,1,65,12,8,8,26,.##......0....01.......#...2#......01...0.......#1....0......#1.,1000000100001000000100000010010001000010000010000001000001000001
KD_Akari_8x8_V1-B65-P13,1,65,13,8,8,26,.1....2.........#.1..1.#...1#......#1...#.4..#.#.........#....1.,1000010100001000000100101000000100100100010100000010000010001001
KD_Akari_8x8_V1-B65-P14,1,65,14,8,8,26,##.....#...#.3.#.3............#..#............3.#.4.#...#.....##,0001000001001010100001000100000000000010001000010101001000100000
KD_Akari_8x8_V1-B65-P15,1,65,15,8,8,26,..1..2...........2....0...#..1....2..#...1....1...........1..2..,0100001000000100001000000100100110010010001000000000010001000010
KD_Akari_8x8_V1-B65-P16,1,65,16,8,8,26,...#0#....2#...#................1#2..#..1...#.4....#.......#.#..,0010000101000100000010001000000000010010001001011000001001001000
KD_Akari_8x8_V1-B65-P17,1,65,17,8,8,26,#......#..#..3...#.3..#......2....#......4..#.3...#..3..#......#,0000010001010010001001000001001001001000101001010100101000100000
KD_Akari_8x8_V1-B65-P18,1,65,18,8,8,26,...10...1......1..#..2.....#2......10.....2..2..#......#...0#...,1000000100010000000010000010010010000001010100100000010010000001
KD_Akari_8x8_V1-B65-P19,1,65,19,8,8,26,....#..#....1...0.....1......#....3...3..4......#..#.2.#....1...,1000001000000100000100000010001001000101101000000100101010000001
KD_Akari_8x8_V1-B65-P20,1,65,20,8,8,26,..0.......#..1...2....1#...12......##...1#....2...1..0.......1..,0000000101010010100010000010010001000010000010011001000001000010
KD_Akari_8x8_V1-B65-P21,1,65,21,8,8,26,...1#............1#..12..........#....#....#2.....2#02..#......#,0010001000000100100100010000001000001000001001000100001000010000
KD_Akari_8x8_V1-B65-P22,1,65,22,8,8,26,1......1..2..#..#......#...12......##...2......2..#..2..#......#,0010000010010001000010000010010010000001000100001000100100000100
KD_Akari_8x8_V1-B65-P23,1,65,23,8,8,26,..#.#.....2...#.....1....2#..........21....#.....#...1.....2.#..,0001001001001000001000101000010001000001001001000001000001001010
KD_Akari_8x8_V1-B65-P24,1,65,24,8,8,26,.#...........21.....3.#.0......11.##2#.......1..........1...2...,1000001000001000001001010000100001000010000010011000000000010100
KD_Akari_8x8_V1-B66-P1,1,66,1,8,8,26,0......#....2............1.##......1#.4............2....0......#,0000100001000000000010001000001000100101000000100100100000010000
KD_Akari_8x8_V1-B66-P2,1,66,2,8,8,26,#......#....11...1.......1.11......#2.1.......2...2#....#......#,0001000001000010000010000010000010000100000010010100001000100000
KD_Akari_8x8_V1-B66-P3,1,66,3,8,8,26,..........2..3.....#1....0....1..0....#....##.....4..1..........,0000010001010010100001000001000100001000001000000101001000100000
KD_Akari_8x8_V1-B66-P4,1,66,4,8,8,26,#0...2....1#..#...........#..#....1..1...........3..#2....#...#1,0001001000000100001000000100101000010000000001001010000101000100
KD_Akari_8x8_V1-B66-P5,1,66,5,8,8,27,.##..#.#.....#.....2#........3.1#.#........#2.....#.....2.#..##.,1000100000010001001001000000101000010000001001001000100001010001
KD_Akari_8x8_V1-B66-P6,1,66,6,8,8,27,#..#...#..1...........1....11..##..2#....#...........2..#...#..1,0010001010001000000100010100010000100010100100000000100101000100
KD_Akari_8x8_V1-B66-P7,1,66,7,8,8,27,...........#.2...2#..2.....#1.#..3.##.....1..#2...#.4...........,0000010001001000000100100100010010100010000010010101010000001000
KD_Akari_8x8_V1-B66-P8,1,66,8,8,8,27,..#0.....2...........02.1..............#.21...........3.....#1..,0100010010000010000100010100000000100000100000100100000100100010
KD_Akari_8x8_V1-B66-P9,1,66,9,8,8,27,.........2...#.1.0#.........4......4.........#0.2.#...#.........,0000010010100010000010000001010000101000000100000100010110000000
KD_Akari_8x8_V1-B66-P10,1,66,10,8,8,27,..#..#..#......11.1..2.#...........31....#....2.#......#..0..#..,1000100100000100010000100001000000100100100100010000001010001001
KD_Akari_8x8_V1-B66-P11,1,66,11,8,8,27,....#.....2.0..2..0...........0..1...........1..2..#.3.....#....,0010000101000010000000000001000010000100001000010100101010000100
KD_Akari_8x8_V1-B66-P12,1,66,12,8,8,27,..####...1....2...........01##....#1#0...........1....2...##1#..,0100001000000100000100001000001001000000000100000000100101000010
KD_Akari_8x8_V1-B66-P13,1,66,13,8,8,27,..#..#2.#...............#..1..1..3..2..#...............#.##..1..,1001000100000010100000000100100010100010000010000000010000010001
KD_Akari_8x8_V1-B66-P14,1,66,14,8,8,27,..#...2.#...2..........#.2.12......##.#.#..........3...#.#...0..,1000100101000010000010001010010000000001000100000100100010010001
KD_Akari_8x8_V1-B66-P15,1,66,15,8,8,27,....#....3........#..11....#....##..3..##............12..2.#..#.,0100001010000100010100010010100000010100000000100100000110000100
KD_Akari_8x8_V1-B66-P16,1,66,16,8,8,27,2...#..#.#....#.....3...1.#..........2.#...3.....#....#.#..#...#,0100001010001001001001000100100000010010001001001001000101000010
KD_Akari_8x8_V1-B66-P17,1,66,17,8,8,27,.#.......1....1#....3.....2..........2.....3....1#....1.......#.,0000001010001000001001000100100000010010001001000001000110000000
KD_Akari_8x8_V1-B66-P18,1,66,18,8,8,27,...##..#.3.#.........2#......1.20.......1........2.............1,0100001010100100000010010100001000010000000001001000000101000000
KD_Akari_8x8_V1-B66-P19,1,66,19,8,8,27,....#.1.1...1.....#..#..11............##..#..2.....1...2.3.#....,0100010000100001100010100010000000000100000100010100010010100001
KD_Akari_8x8_V1-B66-P20,1,66,20,8,8,27,#......#..#..2...1....2....2#......#1....3....#...#..3..#......#,0010000001001010000100000010001001000100100100010100101000000100
KD_Akari_8x8_V1-B66-P21,1,66,21,8,8,27,.#..#.......##.1.2.#....1#...1....#...0#....2.#.#.30.......#..1.,1001010001000010001001000001000110001000001001010100001000101000
KD_Akari_8x8_V1-B66-P22,1,66,22,8,8,27,..#...2.....1....22...#...#..........#...#...21....1.....#...#..,0100100100100010100100000100010000100010000010000100010000010010
KD_Akari_8x8_V1-B66-P23,1,66,23,8,8,28,.....0....2..#..##.3..4......2....#......3..#.1#..1..2....#.....,0100000010010010001001010001001001001000101001000000100101000010
KD_Akari_8x8_V1-B66-P24,1,66,24,8,8,28,......1.#.#.3#...#....#..3.##......##.2..#....1...#3.#.#.#......,0000100001010010000010011010001001000100000100000100101000010000
KD_Akari_8x8_V1-B67-P1,1,67,1,8,8,28,...#........2......#..3...1....#2....2...#..#......2........3...,0010100000010010010001011001000000001010101000010100100000010100
KD_Akari_8x8_V1-B67-P2,1,67,2,8,8,28,.....##.1..1#...#..0.....#...21..#2...#.....1..#...##..1.20.....,1000000000100010010001000000100100010000001001000100001010001000
KD_Akari_8x8_V1-B67-P3,1,67,3,8,8,28,0...#..........2..1..1......##....21......#..3..1..........1...#,0010000100010000100010010010000001000100000100100000010010001000
KD_Akari_8x8_V1-B67-P4,1,67,4,8,8,28,.#.2..1......##.#..1.....3............#.....#..2.##......#..2.2.,1010010000010000010000101000100001000001000100100000100000100101
KD_Akari_8x8_V1-B67-P5,1,67,5,8,8,28,2.#..2.#........2...1..#..2..........#..1..1...1........#.1..#.#,0100101010000000001001001001000000001001001001001000000000010000
KD_Akari_8x8_V1-B67-P6,1,67,6,8,8,28,.3..##....#...#..2...#.....2..#..#..#.....3...2..#...2....##..3.,1010001001000100000100100100100000100010010010000010001001000101
KD_Akari_8x8_V1-B67-P7,1,67,7,8,8,28,.#.........#...1...1.........2#..21.........1...1...#.........2.,0001000001000010001001000000100010010000010001000010001010000001
KD_Akari_8x8_V1-B67-P8,1,67,8,8,8,28,#......1..3..1.....#0....0.##.#..1.#0.1....##.....1..1..0......#,0000010001010001001000100000010010000000000000100100100000010000
KD_Akari_8x8_V1-B67-P9,1,67,9,8,8,28,#......0#..11..#.........2#..00..1#..##.........#..#1..1#......#,0000100000100010010000001001000000001001010000000010001000001000
KD_Akari_8x8_V1-B67-P10,1,67,10,8,8,28,.1....#..#1..#0............#2......#0....2....2....11...........,1000010100010000000010000010010001000010000100000100001000001000
KD_Akari_8x8_V1-B67-P11,1,67,11,8,8,28,#..2#..0...........##.....1..0..........#..22..#.........##..##.,0010010000010000010000101001000100001000001001000001000010001001
KD_Akari_8x8_V1-B67-P12,1,67,12,8,8,28,#..1....#....3.........#..#..#....2..1..2.........2....#....1..#,0010010000001001000001000100000110010010001000001000000000100100
KD_Akari_8x8_V1-B67-P13,1,67,13,8,8,28,..0.......##.3...#....#1......2..2......##....#...3.##.......2..,0000000101001010000001000100000110000010001000000101000000001010
KD_Akari_8x8_V1-B67-P14,1,67,14,8,8,28,.#....#..1....2...........1..2..#......#.#.3#.#...........1##1..,0010000010000101000000000100101000010000101001010001000001000010
KD_Akari_8x8_V1-B67-P15,1,67,15,8,8,28,....#2...3..#.........0..##.......2..........3.....2#.2.........,0100001000100100010000001000000101010000000010100010010000010000
KD_Akari_8x8_V1-B67-P16,1,67,16,8,8,28,.1#..#1............11......................22............##..0#.,1000100100010000010000100000100000010000001001000000100000010000
KD_Akari_8x8_V1-B67-P17,1,67,17,8,8,28,#....#.#...#....#...3.....2...#..#...2.....3...#....#...#.#....#,0001001010001000001001000100100110010010001001000001000101001000
KD_Akari_8x8_V1-B67-P18,1,67,18,8,8,28,#....#.#...#....#...3.....2...#..#...2.....3...#....#...#.#....#,0001001010001000001001000100100110010010001001000001000101001000
KD_Akari_8x8_V1-B67-P19,1,67,19,8,8,28,#......#..#..3...#.2..3......#....3......4..#.#...#..4..#......#,0000010001010010001001000000101001010000101001010100101000000100
KD_Akari_8x8_V1-B67-P20,1,67,20,8,8,28,...10....................1#..##..2#..11....................11...,0010001000000100010000000001000010001001010000000000001000100100
KD_Akari_8x8_V1-B67-P21,1,67,21,8,8,28,...0....#....2.......#.3....1......2....3.#.......#....#....0...,1000010000001001000100100010000110001000010100001000010000100001
KD_Akari_8x8_V1-B67-P22,1,67,22,8,8,28,##...0....3..............2.#..####..4.#..............#....1...#0,0010000101010000000000101010100000010101000010001000001001000100
KD_Akari_8x8_V1-B67-P23,1,67,23,8,8,28,.2....#...#..1..2.#..#.1................0.1..0.#..1..#...1....2.,1010000100001000010000101000000000100000000000000001000010000101
KD_Akari_8x8_V1-B67-P24,1,67,24,8,8,28,.....#.....1.2..12.#.........#2..1#.........#.3#..3.2.....#.....,0100001010001000001001000100000100000010001001000101001010001000
KD_Akari_8x8_V1-B68-P1,1,68,1,8,8,28,..1.#.....#.1.........120#............#1#2.........#.#.....1.2..,0100001010010001000001000000000101000000001000001000000101001010
